,Salary,Tenure_Months,churned,Total_Flights,Avg_Flights_Month,Max_Flights_Month,Total_Distance,Avg_Distance_Month,Total_Points_Acc,Total_Points_Red,Total_Dollar_Red,Redemption_Rate,Months_Since_Last_Flight,Zero_Activity_Months,Flights_Fall,Flights_Spring,Flights_Summer,Flights_Winter,CLV_log,Flight_consistency_score,Season_Concentration,Onehot__Gender_Male,Onehot__Marital Status_Married,Onehot__Marital Status_Single,Onehot__Enrollment Type_Standard,Onehot__Region_North,Onehot__Region_West,loyalty_card_encoded,Education_encoded,churn_probability,churn_predicted,cluster_labels
1055,51795.0,53,0,28,1.1666666666666667,5,26920,1121.6666666666667,26920.0,472,85,0.017533432392273403,3.0,15.0,8,8,7,5,8.573787112626864,1.75,0.2857142857142857,1.0,0.0,0.0,1.0,0.0,0.0,2,2,0.26933208,0,1
1056,73864.0,5,0,2,0.08333333333333333,2,1922,80.08333333333333,1922.0,0,0,0.0,0.0,23.0,0,0,0,2,8.574027108168256,0.08333333333333333,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2,2,0.03071679,0,0
1057,88295.0,10,0,32,2.909090909090909,12,48933,4448.454545454545,73399.5,490,88,0.0066757947942424675,0.0,6.0,10,0,12,10,9.468289519527948,4.571428571428571,0.375,1.0,1.0,0.0,0.0,0.0,0.0,0,2,0.13052711,0,2
1058,0.0,57,0,30,1.25,5,45632,1901.3333333333333,45632.0,0,0,0.0,4.0,12.0,6,8,8,8,8.574259489902586,2.3076923076923075,0.26666666666666666,1.0,1.0,0.0,1.0,0.0,1.0,2,1,0.376948,0,1
1059,0.0,24,0,34,1.4166666666666667,6,39671,1652.9583333333333,39671.0,0,0,0.0,0.0,10.0,9,6,12,7,8.57456169429705,3.090909090909091,0.35294117647058826,0.0,1.0,0.0,1.0,0.0,0.0,2,1,0.019428642,0,1
1060,0.0,75,0,31,1.2916666666666667,4,47875,1994.7916666666667,47875.0,1993,358,0.04162924281984334,3.0,13.0,9,6,11,5,8.574826048245866,2.2142857142857144,0.3548387096774194,0.0,0.0,1.0,1.0,0.0,1.0,2,1,0.052351374,0,1
1061,68640.0,77,0,5,0.20833333333333334,3,10054,418.9166666666667,10054.0,0,0,0.0,22.0,22.0,0,0,0,5,8.57484681595246,0.21739130434782608,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2,0.4671271,0,0
1062,68640.0,74,0,50,2.0833333333333335,6,75789,3157.875,75789.0,2019,363,0.026639749831769782,0.0,7.0,10,13,17,10,8.57484681595246,6.25,0.34,1.0,0.0,0.0,1.0,0.0,1.0,2,2,0.008698789,0,1
1063,49083.0,24,0,70,1.627906976744186,6,109342,2542.8372093023254,109342.0,1771,319,0.016196886832141353,0.0,17.0,15,15,22,18,8.575203575559732,3.888888888888889,0.3142857142857143,0.0,1.0,0.0,1.0,0.0,1.0,2,0,0.03575219,0,1
1064,56663.0,72,0,22,0.9166666666666666,4,38409,1600.375,38409.0,1087,196,0.028300658699783904,1.0,15.0,9,10,3,0,8.575211124652425,1.375,0.45454545454545453,0.0,1.0,0.0,1.0,0.0,0.0,2,2,0.030730203,0,1
1065,256940.0,29,0,31,1.2916666666666667,5,50055,2085.625,50055.0,1219,220,0.024353211467385876,0.0,12.0,8,3,8,12,8.57578091663717,2.3846153846153846,0.3870967741935484,1.0,1.0,0.0,1.0,0.0,0.0,2,4,0.01789421,0,1
1066,65088.0,9,0,30,2.727272727272727,8,52841,4803.727272727273,79261.5,0,0,0.0,1.0,5.0,14,14,0,2,9.595442215660539,5.0,0.4666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0,2,0.27641144,0,1
1067,0.0,28,0,36,1.5,6,64584,2691.0,64584.0,639,115,0.009894091415830546,3.0,12.0,3,12,15,6,8.576359809685407,2.769230769230769,0.4166666666666667,1.0,0.0,1.0,1.0,0.0,0.0,2,1,0.24732561,0,1
1068,0.0,24,0,41,1.7083333333333333,5,55629,2317.875,55629.0,3888,699,0.06989160330043682,0.0,9.0,5,11,12,13,8.576506836631186,4.1,0.3170731707317073,0.0,0.0,0.0,1.0,0.0,1.0,2,1,0.018347507,0,1
1069,63277.0,4,0,6,0.25,2,11442,476.75,11442.0,0,0,0.0,0.0,20.0,4,0,0,2,8.576812131233423,0.2857142857142857,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,2,2,0.022414312,0,0
1070,0.0,26,0,48,2.0,6,84784,3532.6666666666665,84784.0,463,83,0.0054609360256652195,0.0,6.0,14,11,13,10,8.577205861322408,6.857142857142857,0.2916666666666667,0.0,0.0,1.0,1.0,0.0,0.0,2,1,0.025994763,0,1
1071,92350.0,54,0,43,1.7916666666666667,6,64060,2669.1666666666665,64060.0,591,106,0.009225725881985638,0.0,11.0,7,8,19,9,8.57721339531484,3.5833333333333335,0.4418604651162791,1.0,0.0,0.0,1.0,0.0,0.0,2,2,0.02828032,0,1
1072,65318.0,34,0,40,1.6666666666666667,6,65228,2717.8333333333335,65228.0,541,97,0.008293984178573618,0.0,8.0,13,3,14,10,8.577429973326616,4.444444444444445,0.35,1.0,1.0,0.0,1.0,0.0,0.0,2,0,0.023123706,0,1
1073,0.0,33,0,32,1.3333333333333333,4,47728,1988.6666666666667,47728.0,889,160,0.01862638283607107,2.0,11.0,10,5,9,8,8.577697335387272,2.6666666666666665,0.3125,0.0,1.0,0.0,1.0,0.0,0.0,2,1,0.08480681,0,1
1074,0.0,60,0,16,0.6666666666666666,3,22953,956.375,22953.0,0,0,0.0,2.0,14.0,7,1,3,5,8.577697335387272,1.0666666666666667,0.4375,1.0,1.0,0.0,1.0,0.0,1.0,2,1,0.17415068,0,0
1075,0.0,61,0,51,2.125,6,63457,2644.0416666666665,63457.0,347,62,0.005468269852025781,0.0,3.0,9,11,23,8,8.578154697657212,12.75,0.45098039215686275,1.0,0.0,1.0,1.0,0.0,1.0,2,1,0.028963266,0,1
1076,0.0,49,0,46,1.9166666666666667,5,69996,2916.5,69996.0,672,121,0.0096005486027773,0.0,7.0,16,8,12,10,8.578154697657212,5.75,0.34782608695652173,0.0,0.0,1.0,1.0,0.0,0.0,2,1,0.02081336,0,1
1077,82074.0,7,0,9,0.375,5,15264,636.0,15264.0,0,0,0.0,0.0,21.0,3,0,5,1,8.578182923042561,0.4090909090909091,0.5555555555555556,1.0,1.0,0.0,1.0,0.0,0.0,2,2,0.039679628,0,0
1078,0.0,47,0,37,1.5416666666666667,6,67055,2793.9583333333335,67055.0,2540,457,0.03787935277011409,2.0,9.0,9,11,9,8,8.578188568024032,3.7,0.2972972972972973,1.0,0.0,1.0,1.0,0.0,0.0,2,1,0.08071098,0,1
1079,48295.0,10,0,70,6.363636363636363,20,94448,8586.181818181818,141672.0,0,0,0.0,1.0,4.0,18,20,32,0,9.850954542650351,14.0,0.45714285714285713,0.0,1.0,0.0,0.0,0.0,0.0,0,2,0.37409648,0,2
1080,50298.0,30,0,33,1.375,5,51704,2154.3333333333335,51704.0,0,0,0.0,1.0,11.0,6,8,14,5,8.579209785166544,2.75,0.42424242424242425,0.0,1.0,0.0,1.0,0.0,0.0,2,2,0.041103583,0,1
1081,50298.0,18,0,46,1.9166666666666667,6,74243,3093.4583333333335,74243.0,1785,320,0.02404267068949261,0.0,10.0,14,8,12,12,8.579209785166544,4.181818181818182,0.30434782608695654,0.0,1.0,0.0,1.0,0.0,0.0,2,2,0.019822141,0,1
1082,49830.0,9,0,46,4.181818181818182,12,83563,7596.636363636364,125344.5,814,147,0.006494102254187459,0.0,4.0,12,13,12,9,10.091148993404639,9.2,0.2826086956521739,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.10990044,0,2
1083,50298.0,66,0,29,1.2083333333333333,4,42091,1753.7916666666667,42091.0,748,135,0.017771019933002303,0.0,12.0,12,7,4,6,8.579209785166544,2.230769230769231,0.41379310344827586,0.0,1.0,0.0,1.0,0.0,1.0,2,2,0.019550094,0,1
1084,50298.0,24,0,48,2.0,6,71632,2984.6666666666665,71632.0,1922,347,0.026831583649765466,0.0,6.0,13,11,18,6,8.579209785166544,6.857142857142857,0.375,0.0,1.0,0.0,1.0,0.0,0.0,2,2,0.020410642,0,1
1085,59223.0,20,0,38,1.5833333333333333,6,54318,2263.25,54318.0,0,0,0.0,0.0,10.0,10,4,14,10,8.579286851314713,3.4545454545454546,0.3684210526315789,0.0,1.0,0.0,1.0,0.0,0.0,2,2,0.019660953,0,1
1086,50723.0,61,0,35,1.4583333333333333,4,45934,1913.9166666666667,45934.0,1296,233,0.028214394566116602,0.0,6.0,13,7,8,7,8.57938646460847,5.0,0.37142857142857144,0.0,1.0,0.0,1.0,0.0,0.0,2,2,0.017448688,0,1
1087,77619.0,63,0,29,1.2083333333333333,3,43945,1831.0416666666667,43945.0,1135,205,0.025827739219478896,1.0,11.0,8,6,7,8,8.580428989378325,2.4166666666666665,0.27586206896551724,0.0,1.0,0.0,1.0,0.0,1.0,2,2,0.038188793,0,1
1088,0.0,15,0,22,0.9166666666666666,4,37066,1544.4166666666667,37066.0,557,100,0.01502724869152323,1.0,15.0,9,4,8,1,8.580490943117676,1.375,0.4090909090909091,0.0,1.0,0.0,1.0,0.0,0.0,2,1,0.065749764,0,1
1089,0.0,47,0,44,1.8333333333333333,6,59960,2498.3333333333335,59960.0,1200,216,0.0200133422281521,0.0,11.0,13,4,19,8,8.580490943117676,3.6666666666666665,0.4318181818181818,1.0,1.0,0.0,1.0,0.0,0.0,2,1,0.019982565,0,1
1090,0.0,6,0,33,1.375,5,43614,1817.25,43614.0,1627,292,0.03730453524097767,1.0,11.0,4,16,9,4,8.580490943117676,2.75,0.48484848484848486,0.0,1.0,0.0,1.0,0.0,0.0,2,1,0.031511717,0,1
1091,88044.0,30,0,35,1.4583333333333333,5,58882,2453.4166666666665,58882.0,0,0,0.0,0.0,12.0,16,5,7,7,8.580671150356487,2.6923076923076925,0.45714285714285713,1.0,1.0,0.0,1.0,0.0,0.0,2,2,0.022562528,0,1
1092,0.0,6,0,25,1.0416666666666667,6,31160,1298.3333333333333,31160.0,795,143,0.025513478818998715,0.0,18.0,11,0,10,4,8.580978929283567,1.3157894736842106,0.44,1.0,0.0,1.0,1.0,0.0,0.0,2,1,0.0207263,0,1
1093,0.0,39,0,37,1.5416666666666667,6,50638,2109.9166666666665,50638.0,2196,395,0.04336664165251392,0.0,13.0,17,6,10,4,8.581130907106356,2.642857142857143,0.4594594594594595,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0.022708083,0,1
1094,93549.0,36,0,41,1.7083333333333333,4,64041,2668.375,64041.0,1292,233,0.02017457566246623,1.0,9.0,14,9,9,9,8.581404784118531,4.1,0.34146341463414637,1.0,0.0,0.0,1.0,0.0,0.0,2,2,0.038761433,0,1
1095,0.0,59,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,8.58163545792148,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,0.9961802,1,0
1096,82347.0,67,0,36,1.5,6,60237,2509.875,60237.0,362,65,0.006009595431379385,1.0,11.0,12,2,15,7,8.581755462271781,3.0,0.4166666666666667,0.0,1.0,0.0,1.0,0.0,1.0,2,2,0.042198572,0,1
1097,82347.0,64,0,51,2.125,6,93268,3886.1666666666665,93268.0,1007,181,0.010796843504739032,0.0,7.0,6,16,18,11,8.581755462271781,6.375,0.35294117647058826,1.0,1.0,0.0,1.0,0.0,1.0,2,2,0.022729304,0,1
1098,72646.0,44,0,39,1.625,6,55097,2295.7083333333335,55097.0,855,154,0.015518086284189702,3.0,9.0,6,13,16,4,8.581864203776458,3.9,0.41025641025641024,0.0,1.0,0.0,1.0,0.0,1.0,2,2,0.20901453,0,1
1099,86500.0,55,0,39,1.625,6,59885,2495.2083333333335,59885.0,877,157,0.014644735743508391,0.0,8.0,6,9,15,9,8.582190357360197,4.333333333333333,0.38461538461538464,1.0,0.0,0.0,1.0,0.0,0.0,2,2,0.020153956,0,1
1100,44074.0,10,0,47,4.2727272727272725,20,49869,4533.545454545455,74803.5,0,0,0.0,0.0,6.0,6,2,36,3,8.270696567427326,6.714285714285714,0.7659574468085106,1.0,1.0,0.0,0.0,0.0,1.0,0,2,0.19417584,0,2
1101,81516.0,18,0,23,0.9583333333333334,3,28134,1172.25,28134.0,0,0,0.0,0.0,13.0,10,4,7,2,8.583072688044147,1.6428571428571428,0.43478260869565216,0.0,1.0,0.0,1.0,0.0,1.0,2,2,0.03009443,0,1
1102,84914.0,9,0,59,5.363636363636363,20,84903,7718.454545454545,127354.5,0,0,0.0,0.0,6.0,2,22,20,15,8.285798190332827,8.428571428571429,0.3728813559322034,1.0,1.0,0.0,0.0,0.0,1.0,0,2,0.2151366,0,2
1103,0.0,76,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,8.583437756432998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1,0.9910787,1,0
1104,79075.0,30,0,26,1.0833333333333333,3,38043,1585.125,38043.0,492,89,0.012932734011513288,1.0,12.0,6,6,7,7,8.58375217005419,2.0,0.2692307692307692,1.0,1.0,0.0,1.0,0.0,0.0,2,2,0.05259224,0,1
1105,71910.0,12,0,19,0.7916666666666666,4,36906,1537.75,36906.0,1151,207,0.03118734081179212,1.0,17.0,4,5,7,3,8.584231086514873,1.0555555555555556,0.3684210526315789,1.0,1.0,0.0,1.0,0.0,1.0,2,2,0.07179103,0,1
1106,97148.0,28,0,34,1.4166666666666667,5,61154,2548.0833333333335,61154.0,503,91,0.008225136540537005,0.0,8.0,5,12,7,10,8.585038738311304,3.7777777777777777,0.35294117647058826,0.0,0.0,1.0,1.0,0.0,0.0,2,2,0.02071002,0,1
1107,62154.0,22,1,1,0.041666666666666664,1,2262,94.25,2262.0,0,0,0.0,21.0,23.0,0,1,0,0,8.585077982542174,0.041666666666666664,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2,0.983238,1,0
1108,103430.0,35,0,43,1.7916666666666667,5,69317,2888.2083333333335,69317.0,338,61,0.004876148708109122,2.0,9.0,11,12,9,11,8.58544792387893,4.3,0.27906976744186046,0.0,1.0,0.0,1.0,0.0,0.0,2,2,0.0960171,0,1
1109,100403.0,69,0,40,1.6666666666666667,5,74459,3102.4583333333335,74459.0,643,116,0.008635624974818356,1.0,9.0,11,13,13,3,8.58545352799833,4.0,0.325,1.0,0.0,0.0,1.0,0.0,0.0,2,2,0.037513886,0,1
1110,77198.0,30,0,47,1.9583333333333333,5,68263,2844.2916666666665,68263.0,1099,197,0.0160994975316057,0.0,7.0,8,8,18,13,8.585772910900987,5.875,0.3829787234042553,0.0,1.0,0.0,1.0,0.0,1.0,2,2,0.020410642,0,1
1111,53453.0,37,0,40,1.6666666666666667,6,41576,1732.3333333333333,41576.0,745,134,0.017918991725995766,0.0,11.0,6,8,16,10,8.585899888625903,3.3333333333333335,0.4,0.0,1.0,0.0,1.0,0.0,0.0,2,2,0.021461235,0,1
1112,76362.0,66,0,26,1.0833333333333333,5,38948,1622.8333333333333,38948.0,384,69,0.009859299578925748,0.0,13.0,2,11,3,10,8.586185529569713,1.8571428571428572,0.4230769230769231,0.0,1.0,0.0,1.0,0.0,0.0,2,2,0.026872244,0,1
1113,0.0,47,0,50,2.0833333333333335,6,66187,2757.7916666666665,66187.0,353,64,0.005333373623219061,0.0,6.0,11,12,19,8,8.586381510468735,7.142857142857143,0.38,0.0,1.0,0.0,1.0,0.0,1.0,2,1,0.02611566,0,1
1114,0.0,31,0,38,1.5833333333333333,5,63049,2627.0416666666665,63049.0,2802,504,0.044441624768037556,0.0,7.0,5,8,12,13,8.586381510468735,4.75,0.34210526315789475,0.0,1.0,0.0,1.0,0.0,0.0,2,1,0.01957021,0,1
1115,0.0,66,0,50,2.0833333333333335,5,77169,3215.375,77169.0,1218,220,0.015783540022547914,1.0,8.0,12,10,18,10,8.58648788401728,5.555555555555555,0.36,1.0,0.0,1.0,1.0,0.0,1.0,2,1,0.036393818,0,1
1116,0.0,61,1,6,0.25,3,11039,459.9583333333333,11039.0,0,0,0.0,17.0,21.0,0,1,2,3,8.58648788401728,0.2727272727272727,0.5,0.0,0.0,1.0,1.0,0.0,0.0,2,1,0.9845627,1,0
1117,78976.0,22,0,32,1.3333333333333333,6,47876,1994.8333333333333,47876.0,985,177,0.02057398278887125,1.0,13.0,7,5,16,4,8.587541676976423,2.2857142857142856,0.5,1.0,1.0,0.0,1.0,0.0,0.0,2,2,0.04684383,0,1
1118,64015.0,23,0,35,1.4583333333333333,4,44677,1861.5416666666667,44677.0,1357,244,0.030373570293439577,3.0,10.0,12,15,6,2,8.587564046381045,3.1818181818181817,0.42857142857142855,1.0,0.0,1.0,1.0,0.0,0.0,2,2,0.21935706,0,1
1119,88321.0,64,0,41,1.7083333333333333,5,71541,2980.875,71541.0,1488,268,0.020799261961672328,0.0,10.0,13,5,14,9,8.587938659541429,3.727272727272727,0.34146341463414637,1.0,0.0,0.0,1.0,0.0,1.0,2,2,0.018294822,0,1
1120,77866.0,74,0,58,1.3488372093023255,5,86384,2008.9302325581396,86384.0,1895,341,0.021936932765326912,2.0,19.0,21,12,12,13,8.588011329423615,2.9,0.3620689655172414,0.0,1.0,0.0,1.0,0.0,0.0,2,2,0.058828373,0,1
1121,77866.0,28,0,34,1.4166666666666667,4,48603,2025.125,48603.0,0,0,0.0,5.0,10.0,1,13,11,9,8.588011329423615,3.090909090909091,0.38235294117647056,0.0,1.0,0.0,1.0,0.0,0.0,2,2,0.6400461,1,1
1122,0.0,41,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,8.58816969420511,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1,0.9961802,1,0
1123,103430.0,5,0,2,0.08333333333333333,1,2125,88.54166666666667,2125.0,0,0,0.0,0.0,22.0,0,0,1,1,8.588227444531833,0.08695652173913043,0.5,1.0,0.0,1.0,1.0,0.0,1.0,2,2,0.053780954,0,0
1124,68790.0,42,0,52,2.1666666666666665,6,83874,3494.75,83874.0,602,108,0.007177432815890503,1.0,7.0,11,10,26,5,8.589311041733374,6.5,0.5,1.0,0.0,0.0,1.0,0.0,1.0,2,2,0.056520477,0,1
1125,0.0,58,1,21,0.875,5,35085,1461.875,35085.0,323,58,0.00920621348154482,15.0,17.0,3,5,8,5,8.589822642524771,1.1666666666666667,0.38095238095238093,0.0,0.0,1.0,1.0,0.0,0.0,2,1,0.96698517,1,0
1126,80820.0,54,0,42,1.75,6,70225,2926.0416666666665,70225.0,555,100,0.00790316838732645,6.0,10.0,5,11,17,9,8.58985240033341,3.8181818181818183,0.40476190476190477,0.0,1.0,0.0,1.0,0.0,1.0,2,2,0.713662,1,1
1127,82434.0,25,1,14,0.5833333333333334,5,24676,1028.1666666666667,24676.0,604,109,0.024477224833846654,18.0,20.0,0,9,5,0,8.589856119997226,0.6666666666666666,0.6428571428571429,1.0,1.0,0.0,1.0,0.0,0.0,2,2,0.9855369,1,0
1128,53888.0,24,0,51,2.125,6,71794,2991.4166666666665,71794.0,2069,372,0.028818564225422737,0.0,7.0,11,5,26,9,8.59005138291937,6.375,0.5098039215686274,1.0,0.0,1.0,1.0,0.0,0.0,2,2,0.024773829,0,1
1129,57984.0,74,0,36,1.5,4,47385,1974.375,47385.0,1531,276,0.03230980268017305,0.0,10.0,3,12,12,9,8.590073696254377,3.272727272727273,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,2,2,0.008187054,0,1
1130,72409.0,37,0,37,1.5416666666666667,6,52598,2191.5833333333335,52598.0,0,0,0.0,0.0,12.0,1,13,14,9,8.59079675066087,2.8461538461538463,0.3783783783783784,1.0,1.0,0.0,1.0,0.0,0.0,2,2,0.023971416,0,1
1131,72409.0,63,0,43,1.7916666666666667,5,73047,3043.625,73047.0,1316,237,0.018015798047832217,1.0,9.0,11,13,9,10,8.59079675066087,4.3,0.3023255813953488,1.0,1.0,0.0,1.0,0.0,1.0,2,2,0.04923221,0,1
1132,88655.0,2,0,6,0.25,3,11622,484.25,11622.0,752,135,0.0647048700739976,0.0,22.0,3,0,0,3,8.59114043636832,0.2608695652173913,0.5,1.0,0.0,0.0,1.0,0.0,0.0,2,2,0.02098284,0,0
1133,88655.0,4,0,4,0.16666666666666666,3,8252,343.8333333333333,8252.0,0,0,0.0,0.0,22.0,3,0,0,1,8.59114043636832,0.17391304347826086,0.75,1.0,0.0,0.0,1.0,0.0,1.0,2,2,0.021645566,0,0
1134,60805.0,9,0,9,0.8181818181818182,4,16174,1470.3636363636363,24261.0,0,0,0.0,1.0,8.0,6,3,0,0,8.320345844300606,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0,2,0.365333,0,0
1135,93146.0,16,0,14,0.5833333333333334,4,19922,830.0833333333334,19922.0,0,0,0.0,1.0,18.0,7,5,0,2,8.591452437841715,0.7368421052631579,0.5,1.0,0.0,1.0,1.0,0.0,1.0,2,2,0.1152275,0,0
1136,93146.0,68,0,39,1.625,6,47648,1985.3333333333333,47648.0,716,129,0.01502686366689053,0.0,10.0,9,5,14,11,8.591452437841715,3.5454545454545454,0.358974358974359,0.0,0.0,1.0,1.0,0.0,0.0,2,2,0.01629585,0,1
1137,75346.0,16,1,17,0.7083333333333334,5,32572,1357.1666666666667,32572.0,0,0,0.0,8.0,17.0,8,1,0,8,8.591471006288725,0.9444444444444444,0.47058823529411764,1.0,1.0,0.0,1.0,0.0,0.0,2,2,0.9669055,1,0
1138,86182.0,42,0,36,1.5,4,39060,1627.5,39060.0,453,82,0.011597542242703533,4.0,10.0,5,11,9,11,8.591497001535311,3.272727272727273,0.3055555555555556,0.0,1.0,0.0,1.0,0.0,0.0,2,4,0.365482,0,1
1139,0.0,39,0,40,1.6666666666666667,6,56446,2351.9166666666665,56446.0,1468,264,0.026007157283067003,0.0,7.0,7,11,17,5,8.591508142148415,5.0,0.425,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0.020808347,0,1
1140,62075.0,63,0,33,1.375,6,39082,1628.4166666666667,39082.0,2093,376,0.053554065810347475,0.0,11.0,6,11,8,8,8.591838590558773,2.75,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,2,2,0.018414395,0,1
1141,78470.0,62,0,44,1.8333333333333333,5,77053,3210.5416666666665,77053.0,2221,400,0.028824315730730795,1.0,8.0,10,14,13,7,8.592816300883783,4.888888888888889,0.3181818181818182,0.0,1.0,0.0,1.0,0.0,0.0,2,2,0.037331093,0,1
1142,0.0,8,0,36,3.272727272727273,24,41232,3748.3636363636365,61848.0,0,0,0.0,4.0,8.0,0,8,28,0,8.326901557771286,4.0,0.7777777777777778,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.75018114,1,2
1143,0.0,8,0,60,5.454545454545454,20,88841,8076.454545454545,133261.5,1066,192,0.00799930962806212,0.0,4.0,12,24,12,12,8.35961029493293,12.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0.13924406,0,2
1144,53751.0,70,0,44,1.8333333333333333,6,64965,2706.875,64965.0,549,99,0.008450704225352112,0.0,8.0,16,7,14,7,8.593396538167053,4.888888888888889,0.36363636363636365,0.0,0.0,1.0,1.0,0.0,1.0,2,2,0.017778216,0,1
1145,0.0,41,0,41,1.7083333333333333,6,56213,2342.2083333333335,56213.0,2537,456,0.04513190898902389,0.0,10.0,8,9,20,4,8.593478078085521,3.727272727272727,0.4878048780487805,0.0,1.0,0.0,1.0,0.0,1.0,2,1,0.022736058,0,1
1146,64138.0,67,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,8.59349290281094,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,2,0.9961802,1,0
1147,77304.0,53,0,44,1.8333333333333333,5,75283,3136.7916666666665,75283.0,1141,206,0.015156144149409561,0.0,7.0,15,8,14,7,8.593655960287208,5.5,0.3409090909090909,1.0,1.0,0.0,1.0,0.0,0.0,2,2,0.019822141,0,1
1148,85892.0,76,0,49,2.0416666666666665,6,88204,3675.1666666666665,88204.0,1391,251,0.0157702598521609,0.0,6.0,7,16,17,9,8.593987551995268,7.0,0.3469387755102041,1.0,0.0,0.0,1.0,0.0,1.0,2,2,0.009264109,0,1
1149,83997.0,30,0,39,1.625,6,61181,2549.2083333333335,61181.0,482,87,0.00787826285938445,0.0,10.0,4,7,15,13,8.59426163419201,3.5454545454545454,0.38461538461538464,1.0,1.0,0.0,1.0,0.0,0.0,2,2,0.024715742,0,1
1150,81110.0,35,0,38,1.5833333333333333,5,53305,2221.0416666666665,53305.0,557,100,0.010449301191257856,0.0,11.0,11,12,7,8,8.595360911629651,3.1666666666666665,0.3157894736842105,1.0,1.0,0.0,1.0,0.0,0.0,2,2,0.019579487,0,1
1151,51785.0,4,0,6,0.25,2,8103,337.625,8103.0,552,99,0.06812291743798593,0.0,20.0,4,0,0,2,8.5956124281275,0.2857142857142857,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,2,2,0.021822585,0,0
1152,46887.0,65,0,33,1.375,5,54829,2284.5416666666665,54829.0,1816,328,0.03312115851100695,0.0,12.0,7,9,9,8,8.595984038916624,2.5384615384615383,0.2727272727272727,0.0,0.0,1.0,1.0,0.0,0.0,2,2,0.023269122,0,1
1153,90587.0,59,0,39,1.625,5,63267,2636.125,63267.0,2485,447,0.03927798062180916,1.0,9.0,7,17,6,9,8.59598773584263,3.9,0.4358974358974359,0.0,1.0,0.0,1.0,0.0,1.0,2,2,0.040159497,0,1
1154,0.0,54,0,29,1.2083333333333333,5,44579,1857.4583333333333,44579.0,1101,198,0.02469772762960138,3.0,14.0,2,11,14,2,8.596181805266493,1.9333333333333333,0.4827586206896552,1.0,0.0,1.0,1.0,0.0,1.0,2,1,0.29290888,0,1
1155,0.0,17,0,28,1.1666666666666667,4,37511,1562.9583333333333,37511.0,0,0,0.0,0.0,12.0,11,3,10,4,8.596549509732332,2.1538461538461537,0.39285714285714285,0.0,0.0,1.0,1.0,0.0,0.0,2,1,0.020199394,0,1
1156,0.0,72,0,57,2.375,6,72281,3011.7083333333335,72281.0,872,157,0.012064027891147052,0.0,4.0,16,19,18,4,8.596688056743863,11.4,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,2,1,0.009920862,0,1
1157,0.0,49,0,19,0.7916666666666666,3,23658,985.75,23658.0,443,80,0.018725166962549666,0.0,12.0,9,2,3,5,8.59698725279523,1.4615384615384615,0.47368421052631576,1.0,1.0,0.0,1.0,0.0,0.0,2,1,0.03083042,0,1
1158,51585.0,19,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,8.597042649649072,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2,0.9961802,1,0
1159,73947.0,75,0,52,2.1666666666666665,6,86937,3622.375,86937.0,2203,397,0.025340188872401855,0.0,6.0,8,15,19,10,8.597094350610721,7.428571428571429,0.36538461538461536,0.0,1.0,0.0,1.0,0.0,0.0,2,2,0.0093225725,0,1
1160,74431.0,10,0,45,4.090909090909091,16,82936,7539.636363636364,124404.0,1160,209,0.009324459020610269,2.0,4.0,10,11,24,0,8.397916290498564,9.0,0.5333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0,2,0.55134845,1,2
1161,60542.0,46,0,36,1.5,6,63420,2642.5,63420.0,481,87,0.007584358246609902,0.0,10.0,10,8,11,7,8.597801277694703,3.272727272727273,0.3055555555555556,0.0,1.0,0.0,1.0,0.0,1.0,2,2,0.020917408,0,1
1162,60542.0,5,0,8,0.3333333333333333,4,8094,337.25,8094.0,0,0,0.0,0.0,21.0,5,0,0,3,8.597801277694703,0.36363636363636365,0.625,0.0,1.0,0.0,1.0,0.0,0.0,2,2,0.022622857,0,0
